model,run_label,training_seed,sample_id,source_filename,wt_evanyseg_predicted_dice,condition_adherence_dice,predicted_tumour_voxels_lowres,predicted_tumour_fraction_lowres,mean_probability_inside_prediction,empty_prediction
conditional_ddpm_v3,v2,2027,0111,conditional_ddpm_v3_0111.nii.gz,0.87646484375,0.9367718237646234,26472,0.02840831043956044,0.9801738262176514,False
conditional_ddpm_v3,v2,2027,0112,conditional_ddpm_v3_0112.nii.gz,0.720703125,0.117015968064423,15006,0.016103622939560438,0.9698841571807861,False
conditional_ddpm_v3,v2,2027,0113,conditional_ddpm_v3_0113.nii.gz,0.9208984375,0.9296707708779679,15353,0.016476004464285713,0.983243465423584,False
conditional_ddpm_v3,v2,2027,0114,conditional_ddpm_v3_0114.nii.gz,0.89501953125,0.8777549623545853,19116,0.020514251373626374,0.9776565432548523,False
conditional_ddpm_v3,v2,2027,0115,conditional_ddpm_v3_0115.nii.gz,0.83203125,0.9041789465729978,13817,0.014827652815934065,0.9798361659049988,False
conditional_ddpm_v3,v2,2027,0116,conditional_ddpm_v3_0116.nii.gz,0.82861328125,0.45650312002969745,12407,0.013314517513736263,0.9701734185218811,False
conditional_ddpm_v3,v2,2027,0117,conditional_ddpm_v3_0117.nii.gz,0.88525390625,0.868322842978926,19683,0.02112272493131868,0.973865270614624,False
conditional_ddpm_v3,v2,2027,0118,conditional_ddpm_v3_0118.nii.gz,0.81396484375,0.34605998583063363,9662,0.01036873282967033,0.9636784791946411,False
conditional_ddpm_v3,v2,2027,0119,conditional_ddpm_v3_0119.nii.gz,0.73095703125,0.6822030199878729,21584,0.023162774725274726,0.966048538684845,False
conditional_ddpm_v3,v2,2027,0120,conditional_ddpm_v3_0120.nii.gz,0.81689453125,0.5057204700063753,19202,0.020606541895604395,0.9680547714233398,False
conditional_ddpm_v3,v2,2027,0121,conditional_ddpm_v3_0121.nii.gz,0.92578125,0.9516929412956231,29189,0.031324047046703295,0.9848607182502747,False
conditional_ddpm_v3,v2,2027,0122,conditional_ddpm_v3_0122.nii.gz,0.810546875,0.54040697674452,9848,0.010568337912087913,0.9783711433410645,False
conditional_ddpm_v3,v2,2027,0123,conditional_ddpm_v3_0123.nii.gz,0.904296875,0.887750047628141,28087,0.03014144059065934,0.982810378074646,False
conditional_ddpm_v3,v2,2027,0124,conditional_ddpm_v3_0124.nii.gz,0.9248046875,0.8807539306687437,10760,0.011547046703296704,0.9783254861831665,False
conditional_ddpm_v3,v2,2027,0125,conditional_ddpm_v3_0125.nii.gz,0.828125,0.8756152934322071,27157,0.029143415178571427,0.975659966468811,False
conditional_ddpm_v3,v2,2027,0126,conditional_ddpm_v3_0126.nii.gz,0.83544921875,0.7959835966711507,19443,0.020865169986263737,0.9754845499992371,False
conditional_ddpm_v3,v2,2027,0127,conditional_ddpm_v3_0127.nii.gz,0.9111328125,0.6635815307821175,25387,0.027243947458791207,0.9761896729469299,False
conditional_ddpm_v3,v2,2027,0128,conditional_ddpm_v3_0128.nii.gz,0.72412109375,0.3884031293145679,17638,0.01892814217032967,0.9682403206825256,False
conditional_ddpm_v3,v2,2027,0129,conditional_ddpm_v3_0129.nii.gz,0.736328125,0.6023666224627143,13418,0.014399467719780219,0.9665647149085999,False
conditional_ddpm_v3,v2,2027,0130,conditional_ddpm_v3_0130.nii.gz,0.908203125,0.9110995310057554,19837,0.021287989354395603,0.9793726801872253,False
conditional_ddpm_v3,v2,2027,0131,conditional_ddpm_v3_0131.nii.gz,0.82421875,0.8283198452690852,11051,0.011859332074175824,0.9727995991706848,False
conditional_ddpm_v3,v2,2027,0132,conditional_ddpm_v3_0132.nii.gz,0.833984375,0.8582547417873793,14995,0.016091818337912088,0.9740467667579651,False
conditional_ddpm_v3,v2,2027,0133,conditional_ddpm_v3_0133.nii.gz,0.75537109375,0.16943799349783117,19024,0.02041552197802198,0.9643599987030029,False
conditional_ddpm_v3,v2,2027,0134,conditional_ddpm_v3_0134.nii.gz,0.818359375,0.2844100834809868,20698,0.02221196771978022,0.9715539216995239,False
conditional_ddpm_v3,v2,2027,0135,conditional_ddpm_v3_0135.nii.gz,0.81494140625,0.61197406122786,9073,0.009736650068681319,0.9743055105209351,False
conditional_ddpm_v3,v2,2027,0136,conditional_ddpm_v3_0136.nii.gz,0.91845703125,0.9133726822870348,17811,0.01911379635989011,0.9840110540390015,False
conditional_ddpm_v3,v2,2027,0137,conditional_ddpm_v3_0137.nii.gz,0.82470703125,0.3885533773114427,17150,0.018404447115384616,0.9685913324356079,False
conditional_ddpm_v3,v2,2027,0138,conditional_ddpm_v3_0138.nii.gz,0.90185546875,0.5655839981852137,18684,0.020050652472527474,0.9755567908287048,False
conditional_ddpm_v3,v2,2027,0139,conditional_ddpm_v3_0139.nii.gz,0.92626953125,0.9384464243368886,14891,0.015980211195054946,0.9868431687355042,False
conditional_ddpm_v3,v2,2027,0140,conditional_ddpm_v3_0140.nii.gz,0.89794921875,0.9415990340379443,32435,0.03480747767857143,0.9799271821975708,False
conditional_ddpm_v3,v2,2027,0141,conditional_ddpm_v3_0141.nii.gz,0.8876953125,0.9062739097169289,25071,0.026904833447802198,0.9783862233161926,False
