model,sample_id,source_filename,wt_evanyseg_predicted_dice,condition_adherence_dice,predicted_tumour_voxels_lowres,predicted_tumour_fraction_lowres,mean_probability_inside_prediction,empty_prediction
ddpm_v5,0096,ddpm_v5_0096.nii.gz,0.71875,,10983,0.011786358173076923,0.9576960802078247,False
ddpm_v5,0097,ddpm_v5_0097.nii.gz,0.783203125,,22337,0.023970853365384615,0.9449905753135681,False
ddpm_v5,0098,ddpm_v5_0098.nii.gz,0.78857421875,,5508,0.005910885989010989,0.966556966304779,False
ddpm_v5,0099,ddpm_v5_0099.nii.gz,0.859375,,9033,0.009693724244505495,0.9714837670326233,False
ddpm_v5,0100,ddpm_v5_0100.nii.gz,0.77734375,,10028,0.01076150412087912,0.9593676924705505,False
ddpm_v5,0101,ddpm_v5_0101.nii.gz,0.8037109375,,13772,0.014779361263736263,0.9667620062828064,False
ddpm_v5,0102,ddpm_v5_0102.nii.gz,0.7890625,,6155,0.006605211195054945,0.9581491947174072,False
ddpm_v5,0103,ddpm_v5_0103.nii.gz,0.76025390625,,11222,0.012042839972527473,0.9523941874504089,False
ddpm_v5,0104,ddpm_v5_0104.nii.gz,0.7880859375,,9095,0.009760259271978022,0.952765703201294,False
ddpm_v5,0105,ddpm_v5_0105.nii.gz,0.82958984375,,11730,0.01258799793956044,0.9735855460166931,False
ddpm_v5,0106,ddpm_v5_0106.nii.gz,0.744140625,,8463,0.00908203125,0.9632464647293091,False
ddpm_v5,0107,ddpm_v5_0107.nii.gz,0.62353515625,,9982,0.010712139423076923,0.9587605595588684,False
ddpm_v5,0108,ddpm_v5_0108.nii.gz,0.8056640625,,13232,0.014199862637362637,0.9603729248046875,False
ddpm_v5,0109,ddpm_v5_0109.nii.gz,0.7880859375,,13949,0.014969308035714286,0.9603687524795532,False
ddpm_v5,0110,ddpm_v5_0110.nii.gz,0.853515625,,18399,0.019744805975274726,0.9712594747543335,False
ddpm_v5,0111,ddpm_v5_0111.nii.gz,0.884765625,,11610,0.012459220467032968,0.9761969447135925,False
ddpm_v5,0112,ddpm_v5_0112.nii.gz,0.78564453125,,13649,0.014647364354395604,0.9585817456245422,False
ddpm_v5,0113,ddpm_v5_0113.nii.gz,0.8037109375,,19242,0.02064946771978022,0.9670608639717102,False
ddpm_v5,0114,ddpm_v5_0114.nii.gz,0.84375,,15901,0.017064088255494506,0.9705103635787964,False
ddpm_v5,0115,ddpm_v5_0115.nii.gz,0.88330078125,,10960,0.011761675824175824,0.9675002694129944,False
ddpm_v5,0116,ddpm_v5_0116.nii.gz,0.79931640625,,14121,0.01515388907967033,0.9629079103469849,False
ddpm_v5,0117,ddpm_v5_0117.nii.gz,0.828125,,13082,0.014038890796703297,0.9660645127296448,False
ddpm_v5,0118,ddpm_v5_0118.nii.gz,0.8779296875,,13622,0.014618389423076923,0.962432324886322,False
ddpm_v5,0119,ddpm_v5_0119.nii.gz,0.849609375,,14087,0.01511740212912088,0.9621725678443909,False
ddpm_v5,0120,ddpm_v5_0120.nii.gz,0.86962890625,,16865,0.018098600618131868,0.9568847417831421,False
ddpm_v5,0121,ddpm_v5_0121.nii.gz,0.84375,,10391,0.011151055975274726,0.9664843082427979,False
ddpm_v5,0122,ddpm_v5_0122.nii.gz,0.75341796875,,10039,0.010773308722527472,0.967110276222229,False
ddpm_v5,0123,ddpm_v5_0123.nii.gz,0.77392578125,,15101,0.01620557177197802,0.9605218172073364,False
ddpm_v5,0124,ddpm_v5_0124.nii.gz,0.6494140625,,13853,0.014866286057692307,0.9445757865905762,False
ddpm_v5,0125,ddpm_v5_0125.nii.gz,0.86767578125,,10575,0.011348514766483516,0.9699385166168213,False
ddpm_v5,0126,ddpm_v5_0126.nii.gz,0.85498046875,,14508,0.015569196428571429,0.9700583815574646,False
ddpm_v5,0127,ddpm_v5_0127.nii.gz,0.74609375,,7949,0.008530434409340659,0.9638097882270813,False
ddpm_v5,0128,ddpm_v5_0128.nii.gz,0.74462890625,,18722,0.020091432005494507,0.9623268842697144,False
ddpm_v5,0129,ddpm_v5_0129.nii.gz,0.77001953125,,17992,0.019308035714285715,0.9560350179672241,False
ddpm_v5,0130,ddpm_v5_0130.nii.gz,0.76611328125,,13733,0.014737508585164835,0.9667075872421265,False
ddpm_v5,0131,ddpm_v5_0131.nii.gz,0.76953125,,8087,0.008678528502747253,0.9731484651565552,False
ddpm_v5,0132,ddpm_v5_0132.nii.gz,0.7744140625,,10049,0.010784040178571428,0.9589793086051941,False
ddpm_v5,0133,ddpm_v5_0133.nii.gz,0.76416015625,,12513,0.013428270947802199,0.9594153165817261,False
ddpm_v5,0134,ddpm_v5_0134.nii.gz,0.8623046875,,14096,0.01512706043956044,0.9650474786758423,False
ddpm_v5,0135,ddpm_v5_0135.nii.gz,0.8115234375,,10018,0.010750772664835165,0.9621134400367737,False
ddpm_v5,0136,ddpm_v5_0136.nii.gz,0.68701171875,,9188,0.009860061813186813,0.9655475616455078,False
ddpm_v5,0137,ddpm_v5_0137.nii.gz,0.890625,,12592,0.013513049450549451,0.9719676971435547,False
ddpm_v5,0138,ddpm_v5_0138.nii.gz,0.8076171875,,10443,0.011206859546703297,0.9672881960868835,False
ddpm_v5,0139,ddpm_v5_0139.nii.gz,0.77001953125,,7342,0.007879035027472527,0.9538939595222473,False
