model,sample_id,source_filename,wt_evanyseg_predicted_dice,condition_adherence_dice,predicted_tumour_voxels_lowres,predicted_tumour_fraction_lowres,mean_probability_inside_prediction,empty_prediction
conditional_ldm_v4,0156,conditional_ldm_v4_0156.nii.gz,0.8779296875,0.8817198273446153,18581,0.019940118475274726,0.9807041883468628,False
conditional_ldm_v4,0157,conditional_ldm_v4_0157.nii.gz,0.84375,0.031194775260060547,12599,0.01352056146978022,0.9598409533500671,False
conditional_ldm_v4,0158,conditional_ldm_v4_0158.nii.gz,0.904296875,0.9054511627907152,27364,0.02936555631868132,0.983099639415741,False
conditional_ldm_v4,0159,conditional_ldm_v4_0159.nii.gz,0.84228515625,0.3378403237677806,17299,0.018564345810439562,0.965914785861969,False
conditional_ldm_v4,0160,conditional_ldm_v4_0160.nii.gz,0.89599609375,0.7727226941544597,17686,0.018979653159340658,0.9691960215568542,False
conditional_ldm_v4,0161,conditional_ldm_v4_0161.nii.gz,0.87890625,0.9142883306370511,32852,0.035254979395604395,0.9816076159477234,False
conditional_ldm_v4,0162,conditional_ldm_v4_0162.nii.gz,0.9189453125,0.8392530751371241,21272,0.022827953296703295,0.9769197702407837,False
conditional_ldm_v4,0163,conditional_ldm_v4_0163.nii.gz,0.92236328125,0.8648738288052115,19028,0.02041981456043956,0.9802119135856628,False
conditional_ldm_v4,0164,conditional_ldm_v4_0164.nii.gz,0.90380859375,0.8511131475392564,19941,0.021399596497252746,0.9784093499183655,False
conditional_ldm_v4,0165,conditional_ldm_v4_0165.nii.gz,0.873046875,0.39514974255875607,25840,0.027730082417582416,0.9723791480064392,False
conditional_ldm_v4,0166,conditional_ldm_v4_0166.nii.gz,0.88525390625,0.6354482354094872,6759,0.00725339114010989,0.9638966917991638,False
conditional_ldm_v4,0167,conditional_ldm_v4_0167.nii.gz,0.89892578125,0.6503361344539285,14038,0.015064817994505495,0.9755979180335999,False
conditional_ldm_v4,0168,conditional_ldm_v4_0168.nii.gz,0.890625,0.6850994770693725,10316,0.011070570054945056,0.9724035859107971,False
conditional_ldm_v4,0169,conditional_ldm_v4_0169.nii.gz,0.89697265625,0.8553843389191539,11580,0.012427026098901098,0.9788780212402344,False
conditional_ldm_v4,0170,conditional_ldm_v4_0170.nii.gz,0.86572265625,0.5536590026114407,21594,0.023173506181318682,0.9690271019935608,False
conditional_ldm_v4,0171,conditional_ldm_v4_0171.nii.gz,0.86865234375,0.8689592059414069,14647,0.01571836366758242,0.9807518720626831,False
conditional_ldm_v4,0172,conditional_ldm_v4_0172.nii.gz,0.83544921875,0.7205284938685141,15800,0.016955700549450548,0.9733885526657104,False
conditional_ldm_v4,0173,conditional_ldm_v4_0173.nii.gz,0.771484375,0.1735460899391091,6343,0.006806962568681319,0.9546827077865601,False
conditional_ldm_v4,0174,conditional_ldm_v4_0174.nii.gz,0.8740234375,0.8745025792189114,14652,0.015723729395604395,0.9809513092041016,False
conditional_ldm_v4,0175,conditional_ldm_v4_0175.nii.gz,0.896484375,0.8778548677810726,21848,0.023446085164835165,0.9816552400588989,False
conditional_ldm_v4,0176,conditional_ldm_v4_0176.nii.gz,0.84375,0.8423853026805329,10442,0.011205786401098901,0.975672721862793,False
conditional_ldm_v4,0177,conditional_ldm_v4_0177.nii.gz,0.869140625,0.7209988021746425,12878,0.013819969093406593,0.9718348383903503,False
conditional_ldm_v4,0178,conditional_ldm_v4_0178.nii.gz,0.79248046875,0.29108712584884217,15120,0.01622596153846154,0.9600991606712341,False
conditional_ldm_v4,0179,conditional_ldm_v4_0179.nii.gz,0.85986328125,0.5024635651680398,13811,0.014821213942307692,0.9713171720504761,False
conditional_ldm_v4,0180,conditional_ldm_v4_0180.nii.gz,0.89013671875,0.7232718139129292,21969,0.023575935782967034,0.9715070724487305,False
conditional_ldm_v4,0181,conditional_ldm_v4_0181.nii.gz,0.84912109375,0.6925420911694135,18988,0.020376888736263737,0.9633783102035522,False
conditional_ldm_v4,0182,conditional_ldm_v4_0182.nii.gz,0.8759765625,0.9034459406662925,20087,0.021556275755494507,0.9855426549911499,False
conditional_ldm_v4,0183,conditional_ldm_v4_0183.nii.gz,0.76416015625,0.45630725863331895,8519,0.009142127403846154,0.9638141989707947,False
conditional_ldm_v4,0184,conditional_ldm_v4_0184.nii.gz,0.88232421875,0.8577848370976416,13232,0.014199862637362637,0.9808224439620972,False
conditional_ldm_v4,0185,conditional_ldm_v4_0185.nii.gz,0.9033203125,0.8678723260679304,15419,0.016546832074175823,0.9799578785896301,False
