dataset,filename,valid_shape,all_finite,within_0_1,min,max,mean,std
conditional_ldm_v4,conditional_ldm_v4_0109.nii.gz,True,True,True,7.170165849945676e-11,0.9739779233932495,0.07932180911302567,0.16642378270626068
conditional_ldm_v4,conditional_ldm_v4_0110.nii.gz,True,True,True,2.4709347415385885e-11,0.9780902862548828,0.07539336383342743,0.16162092983722687
conditional_ldm_v4,conditional_ldm_v4_0111.nii.gz,True,True,True,2.960837824916851e-11,0.9567863345146179,0.08092344552278519,0.1778818517923355
conditional_ldm_v4,conditional_ldm_v4_0112.nii.gz,True,True,True,2.6263258928738153e-11,0.902959942817688,0.09069078415632248,0.1957300901412964
conditional_ldm_v4,conditional_ldm_v4_0113.nii.gz,True,True,True,6.567940635804348e-11,0.9542340040206909,0.06778348237276077,0.1483750343322754
conditional_ldm_v4,conditional_ldm_v4_0114.nii.gz,True,True,True,1.2871698151784017e-10,0.9751477241516113,0.07197383046150208,0.15961258113384247
conditional_ldm_v4,conditional_ldm_v4_0115.nii.gz,True,True,True,2.780844825245321e-11,0.9674248099327087,0.08498317003250122,0.1743132621049881
conditional_ldm_v4,conditional_ldm_v4_0116.nii.gz,True,True,True,3.619807578680856e-11,0.9644855260848999,0.0754079818725586,0.1583755910396576
conditional_ldm_v4,conditional_ldm_v4_0117.nii.gz,True,True,True,4.676345422005568e-11,0.9778687357902527,0.08162246644496918,0.17300188541412354
conditional_ldm_v4,conditional_ldm_v4_0118.nii.gz,True,True,True,1.500622542893737e-11,0.9658288359642029,0.09511693567037582,0.202704057097435
conditional_ldm_v4,conditional_ldm_v4_0119.nii.gz,True,True,True,6.339186120474238e-11,0.9780284762382507,0.07809723168611526,0.16040201485157013
conditional_ldm_v4,conditional_ldm_v4_0120.nii.gz,True,True,True,8.723041733382786e-11,0.9701225757598877,0.07986585050821304,0.16830119490623474
conditional_ldm_v4,conditional_ldm_v4_0121.nii.gz,True,True,True,9.563681790947243e-11,0.9712732434272766,0.06835823506116867,0.1503281593322754
conditional_ldm_v4,conditional_ldm_v4_0122.nii.gz,True,True,True,2.038555955985455e-12,0.9506362080574036,0.07875847816467285,0.16288860142230988
conditional_ldm_v4,conditional_ldm_v4_0123.nii.gz,True,True,True,1.6788820333957233e-10,0.9786227941513062,0.10150294005870819,0.21194909512996674
conditional_ldm_v4,conditional_ldm_v4_0124.nii.gz,True,True,True,5.854486340162168e-11,0.9739615321159363,0.07510107010602951,0.1635667234659195
conditional_ldm_v4,conditional_ldm_v4_0125.nii.gz,True,True,True,7.401088075731366e-11,0.9656040668487549,0.08669441193342209,0.1889205425977707
conditional_ldm_v4,conditional_ldm_v4_0126.nii.gz,True,True,True,1.0859599677837117e-11,0.976198136806488,0.0779188796877861,0.1697954386472702
conditional_ldm_v4,conditional_ldm_v4_0127.nii.gz,True,True,True,1.9037353291007086e-11,0.9571295976638794,0.0886477455496788,0.1919199526309967
conditional_ldm_v4,conditional_ldm_v4_0128.nii.gz,True,True,True,9.81552859824486e-12,0.9802007675170898,0.10824879258871078,0.22317969799041748
conditional_ldm_v4,conditional_ldm_v4_0129.nii.gz,True,True,True,7.352041198060988e-11,0.9409794807434082,0.08191290497779846,0.17491821944713593
conditional_ldm_v4,conditional_ldm_v4_0130.nii.gz,True,True,True,2.57898372796328e-11,0.9664801359176636,0.07837973535060883,0.16739007830619812
conditional_ldm_v4,conditional_ldm_v4_0131.nii.gz,True,True,True,5.720656240382205e-11,0.9592459797859192,0.08291295915842056,0.18027757108211517
conditional_ldm_v4,conditional_ldm_v4_0132.nii.gz,True,True,True,8.074561158588622e-11,0.9739446640014648,0.0713200494647026,0.1579374521970749
conditional_ldm_v4,conditional_ldm_v4_0133.nii.gz,True,True,True,2.5083719823459916e-11,0.9755710959434509,0.09325820952653885,0.19552254676818848
conditional_ldm_v4,conditional_ldm_v4_0134.nii.gz,True,True,True,2.7611466932309092e-11,0.971099853515625,0.10380472242832184,0.2127014547586441
conditional_ldm_v4,conditional_ldm_v4_0135.nii.gz,True,True,True,1.3672942986153735e-11,0.9394468069076538,0.09535893052816391,0.20508164167404175
conditional_ldm_v4,conditional_ldm_v4_0136.nii.gz,True,True,True,2.623827370651366e-11,0.9286472201347351,0.078777976334095,0.17702051997184753
conditional_ldm_v4,conditional_ldm_v4_0137.nii.gz,True,True,True,1.3346769522915025e-10,0.9643053412437439,0.09042469412088394,0.1863972395658493
conditional_ldm_v4,conditional_ldm_v4_0138.nii.gz,True,True,True,1.6701179328393323e-10,0.9711450338363647,0.08057515323162079,0.17165985703468323
conditional_ldm_v4,conditional_ldm_v4_0139.nii.gz,True,True,True,8.437875398392691e-11,0.9814862608909607,0.07130403816699982,0.1567571759223938
conditional_ldm_v4,conditional_ldm_v4_0140.nii.gz,True,True,True,5.6122557989812805e-11,0.9605636596679688,0.07725189626216888,0.17159844934940338
conditional_ldm_v4,conditional_ldm_v4_0141.nii.gz,True,True,True,2.50634443754727e-11,0.9695479273796082,0.08233673125505447,0.17382614314556122
conditional_ldm_v4,conditional_ldm_v4_0142.nii.gz,True,True,True,1.3756502881268062e-10,0.9685776829719543,0.07273700088262558,0.1558987945318222
conditional_ldm_v4,conditional_ldm_v4_0143.nii.gz,True,True,True,3.877905982441199e-11,0.9306116700172424,0.08625409752130508,0.17984825372695923
conditional_ldm_v4,conditional_ldm_v4_0144.nii.gz,True,True,True,7.857827583057642e-11,0.9378796815872192,0.08588223159313202,0.1742573380470276
conditional_ldm_v4,conditional_ldm_v4_0145.nii.gz,True,True,True,2.5032328640484103e-12,0.9690539836883545,0.08387041836977005,0.18137335777282715
conditional_ldm_v4,conditional_ldm_v4_0146.nii.gz,True,True,True,2.0964499667514014e-12,0.9726020693778992,0.09700948745012283,0.19980306923389435
conditional_ldm_v4,conditional_ldm_v4_0147.nii.gz,True,True,True,1.410094437048759e-11,0.9390080571174622,0.09066011011600494,0.18794099986553192
conditional_ldm_v4,conditional_ldm_v4_0148.nii.gz,True,True,True,1.8783014033019185e-10,0.9634507894515991,0.08246568590402603,0.1754136085510254
conditional_ldm_v4,conditional_ldm_v4_0149.nii.gz,True,True,True,6.108522021541773e-11,0.9538012742996216,0.07836069166660309,0.16860896348953247
conditional_ldm_v4,conditional_ldm_v4_0150.nii.gz,True,True,True,1.9056875522061034e-10,0.9768744111061096,0.08762248605489731,0.17854270339012146
conditional_ldm_v4,conditional_ldm_v4_0151.nii.gz,True,True,True,5.346372997094839e-11,0.9769533276557922,0.0776967778801918,0.16406919062137604
conditional_ldm_v4,conditional_ldm_v4_0152.nii.gz,True,True,True,2.0363593623839993e-13,0.9684153199195862,0.09794577956199646,0.2030198723077774
conditional_ldm_v4,conditional_ldm_v4_0153.nii.gz,True,True,True,8.613719112982032e-12,0.9615969061851501,0.08972743153572083,0.19563530385494232
conditional_ldm_v4,conditional_ldm_v4_0154.nii.gz,True,True,True,3.4471737964114624e-11,0.9544247388839722,0.08721792697906494,0.18675030767917633
conditional_ldm_v4,conditional_ldm_v4_0155.nii.gz,True,True,True,5.524601175838084e-12,0.9733909368515015,0.09502049535512924,0.2048928290605545
conditional_ldm_v4,conditional_ldm_v4_0156.nii.gz,True,True,True,1.5910091169871188e-12,0.9684000015258789,0.0772244930267334,0.16632959246635437
conditional_ldm_v4,conditional_ldm_v4_0157.nii.gz,True,True,True,8.254495004189621e-11,0.9679175019264221,0.07472705096006393,0.16016750037670135
conditional_ldm_v4,conditional_ldm_v4_0158.nii.gz,True,True,True,2.7579871979960258e-12,0.9568424224853516,0.0784815177321434,0.16800457239151
conditional_ldm_v4,conditional_ldm_v4_0159.nii.gz,True,True,True,9.015210453156008e-12,0.9495009183883667,0.07823390513658524,0.16520896553993225
conditional_ldm_v4,conditional_ldm_v4_0160.nii.gz,True,True,True,4.497126195740497e-12,0.9703307151794434,0.08482895791530609,0.18251198530197144
conditional_ldm_v4,conditional_ldm_v4_0161.nii.gz,True,True,True,5.5962092598838e-12,0.960930585861206,0.09993115067481995,0.21176068484783173
conditional_ldm_v4,conditional_ldm_v4_0162.nii.gz,True,True,True,4.763305375132809e-11,0.9610971808433533,0.08388552814722061,0.18487894535064697
conditional_ldm_v4,conditional_ldm_v4_0163.nii.gz,True,True,True,7.12890163567792e-11,0.9782002568244934,0.08147633075714111,0.17221081256866455
conditional_ldm_v4,conditional_ldm_v4_0164.nii.gz,True,True,True,5.234456531416631e-13,0.9598808288574219,0.08664289861917496,0.18386924266815186
conditional_ldm_v4,conditional_ldm_v4_0165.nii.gz,True,True,True,1.284209960594751e-10,0.9788404703140259,0.07427502423524857,0.15648312866687775
conditional_ldm_v4,conditional_ldm_v4_0166.nii.gz,True,True,True,5.2310385190157405e-11,0.9745112061500549,0.08466877043247223,0.17806538939476013
conditional_ldm_v4,conditional_ldm_v4_0167.nii.gz,True,True,True,2.3764195472564253e-11,0.9695428609848022,0.0807805135846138,0.17255933582782745
conditional_ldm_v4,conditional_ldm_v4_0168.nii.gz,True,True,True,1.5421751375921389e-10,0.9722312092781067,0.07855085283517838,0.16346628963947296
conditional_ldm_v4,conditional_ldm_v4_0169.nii.gz,True,True,True,2.3949394550859537e-11,0.9786208868026733,0.09239218384027481,0.19846610724925995
conditional_ldm_v4,conditional_ldm_v4_0170.nii.gz,True,True,True,3.705535878140154e-11,0.9715277552604675,0.08820492029190063,0.18456067144870758
conditional_ldm_v4,conditional_ldm_v4_0171.nii.gz,True,True,True,4.9621688702483624e-11,0.9668067693710327,0.09752331674098969,0.1993173509836197
conditional_ldm_v4,conditional_ldm_v4_0172.nii.gz,True,True,True,4.7727270052755344e-11,0.978473961353302,0.09146319329738617,0.18997229635715485
conditional_ldm_v4,conditional_ldm_v4_0173.nii.gz,True,True,True,4.802541697657148e-11,0.9580271244049072,0.07230336219072342,0.15299057960510254
conditional_ldm_v4,conditional_ldm_v4_0174.nii.gz,True,True,True,7.861728168424495e-14,0.944075345993042,0.10360931605100632,0.2261715829372406
conditional_ldm_v4,conditional_ldm_v4_0175.nii.gz,True,True,True,6.1197960761483206e-12,0.967716634273529,0.09794306755065918,0.20795735716819763
conditional_ldm_v4,conditional_ldm_v4_0176.nii.gz,True,True,True,1.65551933273278e-10,0.9644616842269897,0.07968787103891373,0.16525737941265106
conditional_ldm_v4,conditional_ldm_v4_0177.nii.gz,True,True,True,5.992526353609806e-13,0.9628691077232361,0.10344146192073822,0.2101047933101654
conditional_ldm_v4,conditional_ldm_v4_0178.nii.gz,True,True,True,3.325233838280539e-11,0.9721109867095947,0.09081846475601196,0.19160686433315277
conditional_ldm_v4,conditional_ldm_v4_0179.nii.gz,True,True,True,2.152037853475619e-10,0.9755467176437378,0.07494205236434937,0.1570947766304016
conditional_ldm_v4,conditional_ldm_v4_0180.nii.gz,True,True,True,7.557256903600873e-12,0.967914342880249,0.08953369408845901,0.19401010870933533
conditional_ldm_v4,conditional_ldm_v4_0181.nii.gz,True,True,True,4.944042397703186e-10,0.9459395408630371,0.0779767706990242,0.16651497781276703
conditional_ldm_v4,conditional_ldm_v4_0182.nii.gz,True,True,True,7.558799072771016e-12,0.9668520092964172,0.09106069803237915,0.1895560771226883
conditional_ldm_v4,conditional_ldm_v4_0183.nii.gz,True,True,True,7.2454034959201774e-12,0.9803590774536133,0.0786534920334816,0.1681661158800125
conditional_ldm_v4,conditional_ldm_v4_0184.nii.gz,True,True,True,1.7729947718314598e-11,0.9739313721656799,0.0865435004234314,0.18193300068378448
conditional_ldm_v4,conditional_ldm_v4_0185.nii.gz,True,True,True,3.055698749587776e-11,0.9671089053153992,0.08192655444145203,0.1758626252412796
conditional_ldm_v4,conditional_ldm_v4_0186.nii.gz,True,True,True,8.211233776256321e-11,0.9709757566452026,0.07708965241909027,0.1609220653772354
conditional_ldm_v4,conditional_ldm_v4_0187.nii.gz,True,True,True,1.9870514955666607e-10,0.977424144744873,0.08340655267238617,0.18138204514980316
conditional_ldm_v4,conditional_ldm_v4_0188.nii.gz,True,True,True,1.4642372384021662e-11,0.9467164278030396,0.09382538497447968,0.19448338449001312
conditional_ldm_v4,conditional_ldm_v4_0189.nii.gz,True,True,True,4.246522231077243e-11,0.9821407794952393,0.08951012045145035,0.19400779902935028
conditional_ldm_v4,conditional_ldm_v4_0190.nii.gz,True,True,True,3.4500548251603647e-11,0.9480060935020447,0.08452718704938889,0.17823860049247742
conditional_ldm_v4,conditional_ldm_v4_0191.nii.gz,True,True,True,4.444839218908925e-10,0.9721415042877197,0.07661546766757965,0.16213546693325043
conditional_ldm_v4,conditional_ldm_v4_0192.nii.gz,True,True,True,8.891052477588701e-11,0.9835891723632812,0.08489728718996048,0.17705409228801727
conditional_ldm_v4,conditional_ldm_v4_0193.nii.gz,True,True,True,2.675629995341211e-10,0.9757382273674011,0.07281260937452316,0.154419407248497
conditional_ldm_v4,conditional_ldm_v4_0194.nii.gz,True,True,True,2.9793736922023584e-11,0.9858186841011047,0.08039160072803497,0.1729200780391693
conditional_ldm_v4,conditional_ldm_v4_0195.nii.gz,True,True,True,7.846504695985246e-11,0.9705349206924438,0.08051673322916031,0.16900815069675446
conditional_ldm_v4,conditional_ldm_v4_0196.nii.gz,True,True,True,2.8777050187223097e-12,0.9618721008300781,0.08983734250068665,0.18844473361968994
conditional_ldm_v4,conditional_ldm_v4_0197.nii.gz,True,True,True,3.25311583226906e-11,0.9748674035072327,0.08090011030435562,0.1733531355857849
conditional_ldm_v4,conditional_ldm_v4_0198.nii.gz,True,True,True,4.205644946880804e-12,0.9630247354507446,0.08053905516862869,0.178122416138649
conditional_ldm_v4,conditional_ldm_v4_0199.nii.gz,True,True,True,1.7343438358098477e-14,0.9543817639350891,0.09788729250431061,0.20539475977420807
